county,agency_name,ORI,offense,cases_reported,cases_cleared,data_year
Gloucester,State Police: Gloucester County,NJ008SP00,violent-crime,4,4,2017
Hudson,Bayonne Police Department,NJ0090100,violent-crime,140,94,2017
Hudson,East Newark Police Department,NJ0090200,violent-crime,1,0,2017
Hudson,Guttenberg Police Department,NJ0090300,violent-crime,22,2,2017
Hudson,Harrison Police Department,NJ0090400,violent-crime,58,25,2017
Ocean,Manchester Township Police Department,NJ0151800,violent-crime,11,5,2017
Ocean,Mantoloking Police Department,NJ0151900,violent-crime,0,0,2017
Ocean,"Ocean Township, Ocean County Police Department",NJ0152000,violent-crime,2,0,2017
Ocean,Ocean Gate Police Department,NJ0152100,violent-crime,0,0,2017
Ocean,Pine Beach Police Department,NJ0152200,violent-crime,0,0,2017
Ocean,Plumsted Township Police Department,NJ0152300,violent-crime,0,0,2017
Ocean,Point Pleasant Police Department,NJ0152400,violent-crime,16,15,2017
Ocean,Point Pleasant Beach Police Department,NJ0152500,violent-crime,1,0,2017
Ocean,Seaside Heights Police Department,NJ0152600,violent-crime,34,20,2017
Ocean,Seaside Park Police Department,NJ0152700,violent-crime,4,2,2017
Ocean,Ship Bottom Police Department,NJ0152800,violent-crime,1,0,2017
Ocean,South Toms River Police Department,NJ0152900,violent-crime,6,3,2017
Ocean,Stafford Township Police Department,NJ0153000,violent-crime,25,18,2017
Ocean,Surf City Police Department,NJ0153100,violent-crime,1,1,2017
